843,아셀 사람
844,아스리엘
845,아스리엘 사람
846,벽
847,간청
848,에스다올 사람
849,반역
850,편안한; 에스돈
851,에스드모아; 에스드모
852,조짐 
853,[목적격전치사],자아; 곧; 즉
854,가까움; 가까운; -와 함께; 곁에; -에
855,팽이; 보습날; 보습
856,바알과 함께
857,도달하다; 닥쳐올 것들; 되다
858,오다; 되다; 가져오다
859,당신; 당신들
860,암나귀
861,벽난로; 용광로
862,선반; 벽단
863,곁에; 잇대
864,에담
865,어제; 그때 전에; 여지껏
866,선물; 보상
867,아낌없이 줄
868,선물; 급료; 보상
869,에드난
870,장소; 후에
871,장소들
872,건물; 입구
873,악한; 나쁜
874,파다; 새기다; 설명하다; 선언하다
875,구덩이; 우물;
876,브엘
877,저수지; 물웅덩이
878,우물
879,영웅들의 우물
880,브에라
881,브에롯
882,샘이 나는
883,살아계신 
884,맹세의 우물
885,야아간의
886,브에롯 사람; 브에롯 주민
887,냄새가 나다; 무례하다; 미움받다
888,불쾌
889,악취; 고약한 냄새
890,악취나는 잡초; 독보리
891,독있는 딸기; 들포도
892,비워진; 눈의 동공; 눈동자
893,배베
894,혼란
895,바빌론
896,바벨론 사람; 바빌로니아
897,음식물; 약탈품
898,덮다; 남몰래 행동하다; 약탈하다
899,덮는것; 반역; 약탈; 옷; 의복; 컹옷
900,반역들; 반역하는
901,반역하는
902,비그왜
903,빅다
904,빅단; 빅다나
905,분리; 부분; 가지; 장대; 우두머리
906,실; 방적사
907,허풍; 거짓말; 거짓말장이
908,발명하다; 고안하다; 가장하다
909,나누다; 고독하다; 혼자서
910,따로따로; 혼자서; 황폐한; 오직 
911,분리
912,여호와의 종
913,합금; 주석; 매다는 추
914,나누다; 분별하다; 구별하다; 다르다
915,부분; 조각
916,조각들; 수지; 호박; 진주
917,노예의
918,수선하다
919,갈라진 틈; 틈막는 것
920,찌름에 의해; 암살자; 빗갈
921,흘다
922,공허; 텅빈
923,대리석; 설화석고; 붉은 대리석
924,서두름; 성급하게; 급히
925,빛나는; 밝은
926,떨다; 맥이 뛰다; 갑자기
927,떨게 하다; 서두르다; 성급하게
928,공황; 파괴; 전률; 고통
929,말없는; 네 발짐승; 동물; 가축
930,물소; 하마; 나일의 말
931,엄지손가락; 엄지발가락
932,엄지; 보한
933,흰; 비듬; 얼룩 점
934,희끄무레한; 밝은 점
935,가다; 오다; 거하다; 적용하다; 얻다 
936,무례하게; 얕보다; 멸시하다; 완전히
937,불경; 멸시; 멸시받은; 망신당한
938,붓
939,멸시받은; 경멸; 멸시당한
940,붓사람; 붓의 자손
941,부시
942,바왜
943,포함하다; 얽히다
944,산물; 음식물; 줄기
945,비; 불
946,분별력
947,밟다; 몹시 싫어하다; 밟다; 오염되다
948,목화; 정교한; 아마천
949,빛나는
950,텅빔; 텅빈
951,목동
952,뚫다; 검사하다; 선언하다
953,구멍; 우물; 감옥; 저수지; 지하감옥 
954,창백하다; 부끄러워하다; 실망하다
955,수치
956,투숙하다; 경야하다
957,약탈하다; 노략물; 먹이; 약탈물
958,쪼개다; 약탈하다
959,업신여기다; 멸시하다; 싫어하다
960,멸시당한; 멸시하다
961,노략물; 먹이; 탈취물
962,약탈하다; 잡다; 모으다; 먹이로 
963,업신여김; 멸시
964,여호와의 멸시하심
965,불; 번갯불
966,번갯불
967,흘뜨리다
968,비스다
969,시금자; 탑
970,선택된; 청년; 젊은 사람; 뽑힌
971,포위군의 파수대; 탑
972,선택; 선택된; 뽑힌
973,혐오하다; 서둘러 얻다
974,검사하다; 조사하다; 증명하다
975,파수대; 탑
976,시험; 시련; 연단된
977,받을만한; 지정하다; 선택하다
978,바하룸 사람; 바하룸 주민
979,청년; 젊은이들
980,청년들; 바후림
981,서투른 말로 지껄이다; 고함지르다 
982,서둘러 가다; 신뢰하다; 확신하다
983,피난 처; 안전; 안전하게;담대하게
984,베다
985,신뢰
986,신뢰; 희망
987,안전; 확실한
988,그만두다; 그치다
989,멈추다; 그만두다; 방해하다
990,배; 자궁; 가슴; 몸채; 배; 몸
991,베덴
992,땅콩
993,오목한 곳들
994,청한다; 요청; 청컨대; 원컨대; 슬프다
995,분리하다; 구별하다; 이해하다; 분별하다
996,구별; -사이에; 나; 가운데; 제각기 
997,가운데; 사이
998,이해; 지식; 의미; 완전하게; 명철
999,지식
1000,달걀
1001,왕궁
1002,성; 궁전
1003,요새; 성
1004,집; 뜰; 딸; 문; 지하감옥; 가족 
1005,집
1006,바잇
1007,허영의 집
1008,하나님의 집
1009,하나님이기습하신집
1010,바알이 거주하는 집
1011,창조적인; 집
1012,여울의 집
1013,벽의 집
1014,젖뗀 아이들의 집
1015,두무화과빵의집
1016,다곤의 집
1017,벧엘 사람; 벧엘의 주민
1018,그쪽의 집
1019,길갈의 집
1020,사막들의 집
1021,포도원의 집
1022,베들레헴 사람
1023,넒음의 집
1024,병거들의장소
1025,그 골짜기의 집
1026] 그 광야의 집
1027,그 높음의 집
1028,벧하란
1029,그 조각목의 집
1030,벧세메스 사람
1031,자고새 무리의 집
1032,공허의 집
1033,초장의 집
1034,암사자들의 집
1035,떡의 집
1036,먼지의 집
1037,성벽의 집
1038,마아가의 집
1039,표범의 집
1040,즐거움의 집
1041,아스마윗의 집
